id,fund_report_id,company_id,company_name,report_date,investment_date,invested_capital,enterprise_value,equity_value,debt,valuation_basis,valuation_multiple,revenue,ebitda,realized_value,unrealized_value,total_value,thesis_commentary,irr,status
c55c543f-27a5-4785-beb4-4df379ddb4a7,4a3c8ea4-fb2b-41f5-9f11-cf81c5f91e8e,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2025-04-01,2023-10-01,19880000.0,12325026.03,9301259.71,3023766.32,EBITDA,8.44,6476993.52,1460999.9,0.0,9301259.71,9301259.71,Q update for Hugging Face,-0.3973,Unrealized
872c677e-9f54-4712-9226-3e584d0ee8ee,4a3c8ea4-fb2b-41f5-9f11-cf81c5f91e8e,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2025-04-01,2023-10-01,17440000.0,16583000.09,8370760.22,8212239.87,EBITDA,8.28,11831340.96,2003002.8,0.0,8370760.22,8370760.22,Q update for Miro,-0.3869,Unrealized
85037c83-ef62-4898-8df9-e50a84eda0dc,d324d9b8-19e0-43e6-9beb-200622144516,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2025-07-01,2023-10-01,53830000.0,13074441.3,10915449.78,2158991.52,EBITDA,7.51,5658174.73,1739907.59,0.0,10915449.78,10915449.78,Q update for GitHub,-0.5983,Unrealized
89cbd708-f02c-4942-8c76-c6932bd211ff,d324d9b8-19e0-43e6-9beb-200622144516,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2025-07-01,2024-04-01,23640000.0,37825416.04,29740323.69,8085092.35,EBITDA,4.96,31284638.1,7627316.3,0.0,29740323.69,29740323.69,Q update for Asana,0.2019,Unrealized
809d0f52-05c8-4106-bfb9-3d32a21b3d1c,d324d9b8-19e0-43e6-9beb-200622144516,1d618657-282c-4773-8100-a6bf0c5b039d,ServiceNow,2025-07-01,2025-01-01,40510000.0,66634753.79,59906167.95,6728585.84,Revenue,5.64,11807144.46,2124313.28,0.0,59906167.95,59906167.95,Q update for ServiceNow,1.2023,Unrealized
762b1935-36cf-4f1a-bf42-a38c2a7140c6,d324d9b8-19e0-43e6-9beb-200622144516,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2025-07-01,2023-10-01,19880000.0,16514821.24,8480666.03,8034155.21,EBITDA,8.77,6701669.94,1882614.66,0.0,8480666.03,8480666.03,Q update for Hugging Face,-0.3855,Unrealized
36f096f7-6316-4357-bdf7-618d95e06ad3,d324d9b8-19e0-43e6-9beb-200622144516,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2025-07-01,2023-10-01,17440000.0,33557103.65,19922679.84,13634423.81,EBITDA,9.03,10772748.1,3717697.41,0.0,19922679.84,19922679.84,Q update for Miro,0.0790,Unrealized
764d4cb5-ebe4-4112-921c-51b8e7724f91,74900170-d8e3-4a2f-b857-333e70b58935,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2025-10-01,2023-10-01,57460000.0,8839277.23,7592058.27,1247218.96,EBITDA,7.25,5924708.37,1218865.43,0.0,7592058.27,7592058.27,Q update for GitHub,-0.6363,Unrealized
be8197c4-172a-4144-9ab3-cacb16982341,74900170-d8e3-4a2f-b857-333e70b58935,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2025-10-01,2024-04-01,23640000.0,77530578.78,46554176.33,30976402.45,EBITDA,6.08,39122322.61,12746185.36,0.0,46554176.33,46554176.33,Q update for Asana,0.5710,Unrealized
12e2232d-8612-4bb2-b85b-34ebf50212c2,74900170-d8e3-4a2f-b857-333e70b58935,1d618657-282c-4773-8100-a6bf0c5b039d,ServiceNow,2025-10-01,2025-01-01,40930000.0,75475551.05,58702519.44,16773031.61,Revenue,5.93,12728295.11,3897141.18,0.0,58702519.44,58702519.44,Q update for ServiceNow,0.6201,Unrealized
fb5deaee-8336-46a0-8953-e3f3809c93fc,74900170-d8e3-4a2f-b857-333e70b58935,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2025-10-01,2023-10-01,19880000.0,15346665.78,8079041.27,7267624.51,EBITDA,8.69,6168052.86,1765602.38,0.0,8079041.27,8079041.27,Q update for Hugging Face,-0.3623,Unrealized
b609b559-8e31-45e9-80f3-6e804b884883,74900170-d8e3-4a2f-b857-333e70b58935,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2025-10-01,2023-10-01,17440000.0,23051789.99,16569804.58,6481985.41,EBITDA,7.86,9883512.28,2931739.38,0.0,16569804.58,16569804.58,Q update for Miro,-0.0253,Unrealized
138fd16e-b5e7-48b7-a1d5-530cf058753e,b81cae92-3919-4c76-a76f-90c153707ce3,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2023-04-01,2023-04-01,27130000.0,3862686.27,2583569.33,1279116.93,EBITDA,4.8,5830000.0,803937.81,0.0,2583569.33,2583569.33,Q update for Bolt,-1.0000,Unrealized
97c5caa6-aac1-4e91-b702-cfbb0ec25266,8c23714f-4ce2-47d8-95ac-e497203929c5,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2023-07-01,2023-04-01,27130000.0,8102345.79,5011604.85,3090740.94,EBITDA,3.88,6223095.84,2089031.02,0.0,5011604.85,5011604.85,Q update for Bolt,-0.9989,Unrealized
8d37282a-aef6-4560-b7d8-81049ac4f030,ff74bbda-75b0-4200-bc89-16cefc5e2ae5,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2023-10-01,2023-04-01,27130000.0,5053338.5,4523644.12,529694.39,EBITDA,5.09,5949481.62,992389.41,0.0,4523644.12,4523644.12,Q update for Bolt,-0.9720,Unrealized
90fe9c29-1eb8-40d7-8dee-f7b470eec928,ac9769aa-a0eb-46eb-af6b-229171a01082,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2024-01-01,2023-04-01,27130000.0,3544482.98,2811256.41,733226.57,EBITDA,4.14,6505886.22,856070.39,0.0,2811256.41,2811256.41,Q update for Bolt,-0.9508,Unrealized
ca70ccf4-9258-4518-834e-b97e113dc728,d44e2a6e-244f-41ef-af31-6b70fc2ddb18,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2024-04-01,2023-04-01,27130000.0,4552320.89,3048519.73,1503801.16,EBITDA,4.91,6276129.04,928041.24,0.0,3048519.73,3048519.73,Q update for Bolt,-0.8871,Unrealized
0f3d3c28-f73f-461a-b86a-2d172e82309c,8fb196aa-9f95-4a15-98b5-fbeea348ca23,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2024-07-01,2023-04-01,28780000.0,5158784.01,3719221.53,1439562.48,EBITDA,5.14,6846978.24,1003393.5,0.0,3719221.53,3719221.53,Q update for Bolt,-0.8051,Unrealized
c72cc994-460a-4cc9-8697-f11aaced070c,034a0873-4684-4d6a-a924-bf907b1d4a14,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2024-10-01,2023-04-01,28780000.0,4423764.63,3343514.54,1080250.09,EBITDA,3.98,7026602.56,1112575.2,0.0,3343514.54,3343514.54,Q update for Bolt,-0.7612,Unrealized
a413e235-70dd-433e-9023-1312955f0676,19c6318a-45ba-46d4-b4c4-11c01574265a,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2025-01-01,2023-04-01,28780000.0,3763785.24,2255978.67,1507806.57,EBITDA,4.62,5962938.86,814891.62,0.0,2255978.67,2255978.67,Q update for Bolt,-0.7656,Unrealized
6f2d56d4-f265-46bc-ae82-13de36c2934e,19c6318a-45ba-46d4-b4c4-11c01574265a,42d0dd08-9864-470a-91f7-7f397fb043e1,Lyft,2025-01-01,2023-07-01,4760000.0,28995747.44,25027104.3,3968643.13,EBITDA,6.69,15943435.95,4333081.37,0.0,25027104.3,25027104.3,Q update for Lyft,2.0108,Unrealized
bdf248af-53de-4c39-ae5a-99955fc747cb,5040c166-2420-4304-9ca9-8dec0ec030a4,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2025-04-01,2023-04-01,30040000.0,4228377.06,2535221.88,1693155.18,EBITDA,4.32,7000164.85,979458.83,0.0,2535221.88,2535221.88,Q update for Bolt,-0.7092,Unrealized
a13209a5-f0bc-430d-93b4-636372b87a96,5040c166-2420-4304-9ca9-8dec0ec030a4,42d0dd08-9864-470a-91f7-7f397fb043e1,Lyft,2025-04-01,2023-07-01,4760000.0,11643604.64,7012157.91,4631446.73,EBITDA,8.38,12261539.51,1388725.33,0.0,7012157.91,7012157.91,Q update for Lyft,0.2474,Unrealized
61362fa5-9615-43ec-8bca-c48fdd6e5adf,7e9f03f5-dc7e-4e22-a15f-0e6feb6eb0c9,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2025-07-01,2023-04-01,34650000.0,11311048.53,5739436.73,5571611.8,EBITDA,4.11,8186657.56,2754301.93,0.0,5739436.73,5739436.73,Q update for Bolt,-0.5502,Unrealized
619aea5a-fc59-47a5-8539-7a9fab4d10b3,7e9f03f5-dc7e-4e22-a15f-0e6feb6eb0c9,42d0dd08-9864-470a-91f7-7f397fb043e1,Lyft,2025-07-01,2023-07-01,6950000.0,28993143.67,16135180.78,12857962.89,EBITDA,6.2,16695115.46,4675577.5,0.0,16135180.78,16135180.78,Q update for Lyft,0.5232,Unrealized
0ae65643-2462-4dd6-90bc-e04b8dbd26a5,3f1920e5-61cc-4af8-bc17-78b4c5f0f21b,5d484849-7b76-4330-98f1-2b8acbdfea5a,Bolt,2025-10-01,2023-04-01,34650000.0,7320959.8,6053390.55,1267569.25,EBITDA,3.87,7024773.52,1891673.86,0.0,6053390.55,6053390.55,Q update for Bolt,-0.5020,Unrealized
0ce72ac9-4cb3-4b45-84d8-dcffb827442e,3f1920e5-61cc-4af8-bc17-78b4c5f0f21b,42d0dd08-9864-470a-91f7-7f397fb043e1,Lyft,2025-10-01,2023-07-01,6950000.0,43862139.27,23588053.47,20274085.8,EBITDA,6.77,20745480.87,6480703.15,0.0,23588053.47,23588053.47,Q update for Lyft,0.7200,Unrealized
a6b7b352-6c01-4f1e-8cfb-daaefea133a5,80c724a0-2460-4967-8bfc-43620344f4a0,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2022-10-01,2022-10-01,7290000.0,60907644.44,38606874.48,22300769.97,EBITDA,11.66,32040000.0,5223012.57,0.0,38606874.48,38606874.48,Q update for Brex,5.0000,Unrealized
a3c5220d-243e-4db7-ad73-386a9cc88e0d,80c724a0-2460-4967-8bfc-43620344f4a0,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2022-10-01,2022-10-01,48250000.0,265056296.81,146481397.48,118574899.33,Revenue,12.59,21060000.0,4502549.46,0.0,146481397.48,146481397.48,Q update for Square,5.0000,Unrealized
b643b3e6-ecc6-49c7-9f5b-1bdf0414d5bc,686c8719-a82d-4ca9-b473-cd1f6d3fc901,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2023-01-01,2022-10-01,7290000.0,49213217.3,26785764.7,22427452.6,EBITDA,10.11,32996487.87,4869205.43,0.0,26785764.7,26785764.7,Q update for Brex,5.0000,Unrealized
b5ca5584-2a94-40be-b4a8-751f1bf8527a,686c8719-a82d-4ca9-b473-cd1f6d3fc901,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2023-01-01,2022-10-01,48250000.0,302481451.72,218828738.02,83652713.7,Revenue,13.92,21731977.42,4510994.23,0.0,218828738.02,218828738.02,Q update for Square,5.0000,Unrealized
59771b17-cc51-470b-9a2f-af0a6bc1587e,51c5c8dd-05d9-46cc-b42b-26fb2505f545,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2023-04-01,2022-10-01,7290000.0,59163542.35,50114827.16,9048715.2,EBITDA,11.13,33167499.48,5315453.35,0.0,50114827.16,50114827.16,Q update for Brex,5.0000,Unrealized
41458e4d-cd13-4b93-bc97-0078309bd0f9,51c5c8dd-05d9-46cc-b42b-26fb2505f545,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2023-04-01,2022-10-01,48250000.0,229972701.36,155152526.3,74820175.06,Revenue,10.4,22104727.06,7206074.25,0.0,155152526.3,155152526.3,Q update for Square,5.0000,Unrealized
5bc90d90-025f-4c4e-a37f-4bc9dc1c8164,51c5c8dd-05d9-46cc-b42b-26fb2505f545,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2023-04-01,2023-04-01,5600000.0,16788741.77,14358634.15,2430107.62,EBITDA,4.49,16620000.0,3735714.43,0.0,14358634.15,14358634.15,Q update for Gusto,5.0000,Unrealized
6868168c-42b4-40b1-bace-ff333fb93c1b,c509e745-3e72-4b9e-a6a9-6d756ded7339,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2023-07-01,2022-10-01,7290000.0,121839597.24,103547795.21,18291802.03,EBITDA,10.85,36167363.99,11224476.54,0.0,103547795.21,103547795.21,Q update for Brex,5.0000,Unrealized
fc7531f6-9630-4892-a19b-9a535dfc8173,c509e745-3e72-4b9e-a6a9-6d756ded7339,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2023-07-01,2022-10-01,48250000.0,320807257.42,277926112.22,42881145.2,Revenue,14.19,22610281.73,7487337.01,0.0,277926112.22,277926112.22,Q update for Square,5.0000,Unrealized
7ff1342a-1796-4ea8-8d3e-1e3f354543ff,c509e745-3e72-4b9e-a6a9-6d756ded7339,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2023-07-01,2023-04-01,5600000.0,21597090.27,17882968.03,3714122.23,EBITDA,3.83,17693467.49,5641122.9,0.0,17882968.03,17882968.03,Q update for Gusto,5.0000,Unrealized
637074ee-2d4e-4630-862b-1e4ee4b832ac,69178c1c-c451-4ec3-8d32-335af1223cd6,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2023-10-01,2022-10-01,7290000.0,91873891.44,66211541.29,25662350.15,EBITDA,11.18,34984985.71,8218437.13,0.0,66211541.29,66211541.29,Q update for Brex,5.0000,Unrealized
6e1c8cbc-01fe-407e-a17c-f4b3e6790fbe,69178c1c-c451-4ec3-8d32-335af1223cd6,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2023-10-01,2022-10-01,48250000.0,272062874.94,205099222.76,66963652.18,Revenue,10.19,26692043.01,6541610.39,0.0,205099222.76,205099222.76,Q update for Square,3.2550,Unrealized
23d73439-3c41-4628-88e4-09bb805a4f1f,69178c1c-c451-4ec3-8d32-335af1223cd6,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2023-10-01,2023-04-01,5600000.0,21165669.17,14529976.43,6635692.74,EBITDA,4.66,17509469.83,4546360.18,0.0,14529976.43,14529976.43,Q update for Gusto,5.0000,Unrealized
97a2b5c6-40b7-4640-af75-b7112ab2a92d,789df349-21e0-4e68-8ae1-935186408526,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2024-01-01,2022-10-01,7290000.0,142670520.28,104974038.39,37696481.88,EBITDA,9.85,44323324.22,14488176.87,0.0,104974038.39,104974038.39,Q update for Brex,5.0000,Unrealized
848f8012-a589-4a2c-a96a-238da841ab89,789df349-21e0-4e68-8ae1-935186408526,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2024-01-01,2022-10-01,48250000.0,316790685.04,222441874.01,94348811.03,Revenue,12.58,25188202.13,8399212.33,0.0,222441874.01,222441874.01,Q update for Square,2.3921,Unrealized
d91b8898-eefb-4516-80fe-f835ce1bd495,789df349-21e0-4e68-8ae1-935186408526,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2024-01-01,2023-04-01,5600000.0,24643122.55,13854377.52,10788745.03,EBITDA,4.42,18811023.44,5578093.26,0.0,13854377.52,13854377.52,Q update for Gusto,2.3305,Unrealized
fcf44609-f082-4415-bd89-9c30ab43c103,8bdfc012-2405-4e54-9e63-8558c375073d,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2024-04-01,2022-10-01,7290000.0,124026532.15,96331589.98,27694942.17,EBITDA,10.65,38925871.83,11643081.16,0.0,96331589.98,96331589.98,Q update for Brex,4.5871,Unrealized
a92154ab-9ceb-44e7-8762-35d226e429a2,8bdfc012-2405-4e54-9e63-8558c375073d,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2024-04-01,2022-10-01,48250000.0,289165000.53,201533533.34,87631467.19,Revenue,10.31,28039476.58,5755456.11,0.0,201533533.34,201533533.34,Q update for Square,1.5930,Unrealized
7f10c9e3-b7cc-465d-b6e6-8803a4031092,8bdfc012-2405-4e54-9e63-8558c375073d,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2024-04-01,2023-04-01,5600000.0,9511782.97,5309010.77,4202772.21,EBITDA,4.71,17478668.62,2019844.19,0.0,5309010.77,5309010.77,Q update for Gusto,-0.0519,Unrealized
4cb261cf-9577-4323-9034-de7d2ebe650c,83d03858-dfc1-4bc2-b6be-dd2dac95f0f4,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2024-07-01,2022-10-01,7290000.0,66401561.19,55954842.24,10446718.96,EBITDA,11.22,36062700.75,5920482.9,0.0,55954842.24,55954842.24,Q update for Brex,2.2057,Unrealized
d2555a98-8fc8-4a71-bef3-34e1b2e444af,83d03858-dfc1-4bc2-b6be-dd2dac95f0f4,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2024-07-01,2022-10-01,48250000.0,297713224.03,232941871.3,64771352.73,Revenue,12.96,22965646.78,6668693.26,0.0,232941871.3,232941871.3,Q update for Square,1.4594,Unrealized
575efd8f-060e-4cb4-bd6e-8e3b81f964e9,83d03858-dfc1-4bc2-b6be-dd2dac95f0f4,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2024-07-01,2023-04-01,5600000.0,8508718.4,4612194.15,3896524.25,EBITDA,3.51,18992205.1,2425794.52,0.0,4612194.15,4612194.15,Q update for Gusto,-0.1437,Unrealized
ec950cbc-d39d-47fd-aa95-505ac1e4780c,de9a3dd4-9756-4654-ad56-17f6ccb86ae7,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2024-10-01,2022-10-01,7290000.0,84823276.95,44268736.32,40554540.63,EBITDA,9.64,32728321.6,8797448.99,0.0,44268736.32,44268736.32,Q update for Brex,1.4627,Unrealized
bdcc07bb-55b1-4d34-ab2a-a821ca2f642c,de9a3dd4-9756-4654-ad56-17f6ccb86ae7,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2024-10-01,2022-10-01,48250000.0,418591519.79,212304156.38,206287363.41,Revenue,12.51,33456921.01,10178896.8,0.0,212304156.38,212304156.38,Q update for Square,1.0966,Unrealized
0bc20a35-9ffd-4e88-a275-176bed53cddd,de9a3dd4-9756-4654-ad56-17f6ccb86ae7,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2024-10-01,2023-04-01,5600000.0,10553104.71,8190020.01,2363084.7,EBITDA,4.44,21774874.72,2374486.56,0.0,8190020.01,8190020.01,Q update for Gusto,0.2878,Unrealized
195f86ac-27e7-431b-8528-9218908a9197,37354adb-d490-4003-a2ad-b2fb64e94137,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2025-01-01,2022-10-01,8260000.0,83536056.86,49212115.51,34323941.35,EBITDA,9.37,33620082.61,8917763.77,0.0,49212115.51,49212115.51,Q update for Brex,1.2079,Unrealized
db1e3408-8742-407c-bedc-e88e8981122f,37354adb-d490-4003-a2ad-b2fb64e94137,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2025-01-01,2022-10-01,48250000.0,325649730.83,197228926.09,128420804.74,Revenue,10.96,29699259.89,3542715.7,0.0,197228926.09,197228926.09,Q update for Square,0.8680,Unrealized
977f0de7-9db0-4a6f-bc4e-245010236057,37354adb-d490-4003-a2ad-b2fb64e94137,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2025-01-01,2023-04-01,5600000.0,19540492.16,11996606.14,7543886.02,EBITDA,4.84,20393407.89,4039838.19,0.0,11996606.14,11996606.14,Q update for Gusto,0.5436,Unrealized
aa53d0b8-2817-41e7-8b5a-99a7a60cdb15,38632a03-4801-4190-a3e1-6af1b40d4fb9,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2025-04-01,2022-10-01,8260000.0,100128846.96,76576463.37,23552383.58,EBITDA,9.92,56326985.2,10092542.5,0.0,76576463.37,76576463.37,Q update for Brex,1.4372,Unrealized
ff6ee960-f873-4f5a-921e-a7e5155d4b1a,38632a03-4801-4190-a3e1-6af1b40d4fb9,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2025-04-01,2022-10-01,48250000.0,520507426.49,0.0,96541757.62,Revenue,13.66,38097319.08,4210489.34,345630317.51,0.0,345630317.51,Q update for Square,1.1983,Realized
b00f7e12-d690-4d37-8d06-1eaa9465ffb4,38632a03-4801-4190-a3e1-6af1b40d4fb9,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2025-04-01,2023-04-01,5600000.0,16054402.48,12992848.38,3061554.09,EBITDA,4.84,18806546.81,3316801.24,0.0,12992848.38,12992848.38,Q update for Gusto,0.5228,Unrealized
8844f9e8-0fe2-49a4-93c2-aca50b6d8919,0fcd24b8-1795-4789-a1a1-d07a260cecad,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2025-07-01,2022-10-01,8260000.0,116584895.97,66898045.91,49686850.06,EBITDA,11.6,44020149.18,10054349.26,0.0,66898045.91,66898045.91,Q update for Brex,1.1403,Unrealized
7b65545c-df43-45bb-99b7-bd3973dd7265,0fcd24b8-1795-4789-a1a1-d07a260cecad,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2025-07-01,2022-10-01,48250000.0,292819846.5,187914682.86,104905163.64,Revenue,10.53,27795648.98,4665468.0,345630317.51,187914682.86,533545000.37,Q update for Square,1.3971,Unrealized
05820a05-63bd-4cc8-8df1-76c4e1a16198,0fcd24b8-1795-4789-a1a1-d07a260cecad,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2025-07-01,2023-04-01,5600000.0,33314896.93,27848653.6,5466243.33,EBITDA,4.58,23548989.97,7269874.08,0.0,27848653.6,27848653.6,Q update for Gusto,1.0396,Unrealized
aef814ff-d066-4f2a-a6cf-9b76b2b7421f,f73d8a08-e7c5-45a2-8ac0-09fd76b2fcc0,c5138e9a-f814-4148-883a-9d465e187ccd,Brex,2025-10-01,2022-10-01,8260000.0,164292558.19,116285302.04,48007256.15,EBITDA,10.2,53971551.07,16107318.29,0.0,116285302.04,116285302.04,Q update for Brex,1.4141,Unrealized
cf0a7f3c-3530-4ea1-9235-dacad80f7c41,f73d8a08-e7c5-45a2-8ac0-09fd76b2fcc0,e998ca1a-c466-4f33-8f73-9d3ca5ad3c3e,Square,2025-10-01,2022-10-01,53030000.0,285919938.18,167989698.06,117930240.12,Revenue,13.29,21515238.23,5257114.81,345630317.51,167989698.06,513620015.57,Q update for Square,1.1312,Unrealized
36ff5fdc-7d20-45ce-ab0a-be3c39e0ca41,f73d8a08-e7c5-45a2-8ac0-09fd76b2fcc0,0aedddb5-3ab6-4cdf-8d71-e0c1a2317e2b,Gusto,2025-10-01,2023-04-01,8450000.0,28564304.72,16583448.83,11980855.89,EBITDA,3.61,31420501.03,7903331.2,0.0,16583448.83,16583448.83,Q update for Gusto,0.3092,Unrealized
3341872d-d9f1-4084-ba8e-7abe2dcebae6,9fc9fd82-3b29-48fc-bac1-d69d1f5d1948,369ffe0c-406c-4eda-8ee2-21116813f6ee,UiPath,2016-10-01,2016-10-01,13560000.0,43107743.74,29044275.96,14063467.78,EBITDA,12.61,20950000.0,3418031.96,0.0,29044275.96,29044275.96,Q update for UiPath,5.0000,Unrealized
4993328f-20bd-4a42-88e0-beb384aafc41,de7fa720-0349-4e08-820a-1fbe46688787,369ffe0c-406c-4eda-8ee2-21116813f6ee,UiPath,2017-01-01,2016-10-01,13560000.0,31418422.15,21248628.57,10169793.58,EBITDA,11.31,22329836.22,2778434.46,0.0,21248628.57,21248628.57,Q update for UiPath,4.9491,Unrealized
92f02b18-cb1e-4673-8755-73190942c0ba,de7fa720-0349-4e08-820a-1fbe46688787,d805d64a-9f8d-4e68-b420-4f9adcccf017,Affirm,2017-01-01,2017-01-01,34380000.0,4927649.74,3546452.33,1381197.4,EBITDA,5.16,5720000.0,955674.85,0.0,3546452.33,3546452.33,Q update for Affirm,-1.0000,Unrealized
66de0c9f-ff91-46de-aa17-f2d54685d2fd,db1817e5-d173-4a14-bd55-9f288e52936a,369ffe0c-406c-4eda-8ee2-21116813f6ee,UiPath,2017-04-01,2016-10-01,13560000.0,39617116.28,27886871.86,11730244.42,EBITDA,11.96,22344882.42,3313718.35,0.0,27886871.86,27886871.86,Q update for UiPath,3.2504,Unrealized
08c28905-a66a-4509-90f4-a008130bedd6,db1817e5-d173-4a14-bd55-9f288e52936a,d72ba99a-e56e-431b-b643-ba788d639448,Canva,2017-04-01,2017-04-01,44660000.0,27551559.92,14953327.34,12598232.57,EBITDA,7.85,10780000.0,3509081.59,0.0,14953327.34,14953327.34,Q update for Canva,-1.0000,Unrealized
bf92f76e-466f-4250-88da-e71a9a98cf9e,db1817e5-d173-4a14-bd55-9f288e52936a,d805d64a-9f8d-4e68-b420-4f9adcccf017,Affirm,2017-04-01,2017-01-01,34380000.0,9483277.08,7188331.04,2294946.04,EBITDA,6.18,5912179.99,1534841.0,0.0,7188331.04,7188331.04,Q update for Affirm,-0.9983,Unrealized
e7de6e67-9da6-4f84-93ee-85bc47874462,789ec20b-39e3-4f85-a743-a82a9620e649,369ffe0c-406c-4eda-8ee2-21116813f6ee,UiPath,2017-07-01,2016-10-01,13560000.0,38749878.81,30725961.09,8023917.71,EBITDA,12.39,21656203.7,3128403.01,0.0,30725961.09,30725961.09,Q update for UiPath,1.9874,Unrealized
409b307b-acfd-4e93-b786-0a0ff30bdccf,789ec20b-39e3-4f85-a743-a82a9620e649,d72ba99a-e56e-431b-b643-ba788d639448,Canva,2017-07-01,2017-04-01,44660000.0,10320579.74,8896289.37,1424290.37,EBITDA,7.72,10853694.72,1336751.98,0.0,8896289.37,8896289.37,Q update for Canva,-0.9985,Unrealized
366b7b1d-5e6d-4a6b-be5a-901cca8d85c0,789ec20b-39e3-4f85-a743-a82a9620e649,d805d64a-9f8d-4e68-b420-4f9adcccf017,Affirm,2017-07-01,2017-01-01,36100000.0,7674487.17,5027183.89,2647303.28,EBITDA,5.56,5757969.54,1380674.68,0.0,5027183.89,5027183.89,Q update for Affirm,-0.9813,Unrealized
6ee51fc4-a701-4a12-b124-a8cb620bcff0,62d0196d-6a25-4793-9e74-458b9d7a134e,369ffe0c-406c-4eda-8ee2-21116813f6ee,UiPath,2017-10-01,2016-10-01,13560000.0,83533284.89,58491910.16,25041374.74,EBITDA,11.25,21329858.56,7426492.01,0.0,58491910.16,58491910.16,Q update for UiPath,3.3179,Unrealized
bca82a16-5813-4ff3-ac00-f29d16ac981a,62d0196d-6a25-4793-9e74-458b9d7a134e,d72ba99a-e56e-431b-b643-ba788d639448,Canva,2017-10-01,2017-04-01,44660000.0,11549263.21,9740677.0,1808586.21,EBITDA,7.3,11563994.24,1582490.4,0.0,9740677.0,9740677.0,Q update for Canva,-0.9521,Unrealized
85b2b3ce-8863-48f7-861e-1099f09512a5,62d0196d-6a25-4793-9e74-458b9d7a134e,d805d64a-9f8d-4e68-b420-4f9adcccf017,Affirm,2017-10-01,2017-01-01,36100000.0,7327653.51,4808771.73,2518881.78,EBITDA,6.47,6243647.78,1132302.76,0.0,4808771.73,4808771.73,Q update for Affirm,-0.9326,Unrealized
